Date,Open,High,Low,Close,Adj Close,Volume
1/16/2009,78.849998,79.199997,78.849998,79.199997,79.199997,0
1/19/2009,79.400002,79.400002,79.400002,79.400002,79.400002,0
1/20/2009,79.199997,79.199997,79.199997,79.199997,79.199997,0
1/21/2009,79.75,79.75,79.599998,79.599998,79.599998,0
1/22/2009,79.5,79.699997,79.5,79.699997,79.699997,0
1/23/2009,79,79,78.900002,78.849998,78.849998,0
1/26/2009,78.800003,78.800003,78.800003,78.800003,78.800003,0
1/27/2009,78.5,78.5,78.5,78.5,78.5,0
1/28/2009,78.599998,78.599998,78.599998,78.800003,78.800003,0
1/29/2009,78.699997,78.800003,78.699997,78.699997,78.699997,0
1/30/2009,78.699997,78.900002,78.699997,78.900002,78.900002,0
2/2/2009,78.75,78.949997,78.75,78.949997,78.949997,0
2/3/2009,78.75,78.900002,78.75,78.900002,78.900002,0
2/4/2009,78.699997,79.050003,78.699997,79,79,0
2/5/2009,77.75,77.75,77.75,77.75,77.75,0
2/6/2009,78.75,78.75,78.75,78.75,78.75,0
2/9/2009,78.75,79.199997,78.75,79.199997,79.199997,0
2/10/2009,79,79,79,79.300003,79.300003,0
2/11/2009,79,79,79,79,79,0
2/12/2009,79.419998,79.419998,79.199997,79.150002,79.150002,0
2/13/2009,79.300003,79.599998,79.300003,79.610001,79.610001,0
2/16/2009,79.199997,79.199997,79.199997,79.199997,79.199997,0
2/17/2009,79,79,79,79.699997,79.699997,0
2/18/2009,79.5,79.900002,79.5,79.900002,79.900002,0
2/19/2009,79.599998,79.599998,79.599998,79.599998,79.599998,0
2/20/2009,79.75,79.75,79.75,79.75,79.75,0
2/23/2009,79.349998,79.650002,79.349998,79.599998,79.599998,0
2/24/2009,79,79,79,79.800003,79.800003,0
2/25/2009,79.5,79.769997,79.5,79.75,79.75,0
2/26/2009,79.5,79.650002,79.5,79.599998,79.599998,0
2/27/2009,79.5,79.550003,79.5,79.550003,79.550003,0
3/2/2009,79.5,79.699997,79.5,79.650002,79.650002,0
3/3/2009,79.849998,79.900002,79.849998,79.900002,79.900002,0
3/4/2009,79.699997,79.959999,79.699997,79.949997,79.949997,0
3/5/2009,79.849998,79.900002,79.849998,79.959999,79.959999,0
3/6/2009,80.639999,80.639999,80.639999,80.639999,80.639999,0
3/9/2009,80.099998,80.099998,80.099998,80.099998,80.099998,0
3/10/2009,79.599998,79.599998,79.599998,79.959999,79.959999,0
3/11/2009,80,80,80,79.959999,79.959999,0
3/12/2009,79.900002,80.099998,79.900002,80.050003,80.050003,0
3/13/2009,79.849998,80.129997,79.849998,80,80,0
3/16/2009,80,80.199997,80,80.199997,80.199997,0
3/17/2009,79.800003,80.300003,79.800003,80.300003,80.300003,0
3/18/2009,79.849998,80.300003,79.849998,80.300003,80.300003,0
3/19/2009,80,80.370003,80,80.370003,80.370003,0
3/20/2009,80,80,80,80,80,0
3/23/2009,80,80,80,80.349998,80.349998,0
3/24/2009,79.849998,80.300003,79.849998,80.300003,80.300003,0
3/25/2009,80,80.199997,80,80.199997,80.199997,0
3/26/2009,80,80,80,80,80,0
3/27/2009,79.849998,80.400002,79.849998,80.400002,80.400002,0
3/30/2009,80,80,80,80.349998,80.349998,0
3/31/2009,80,80.349998,80,80.349998,80.349998,0
4/1/2009,80.300003,80.5,80.300003,80.400002,80.400002,0
4/2/2009,80.300003,80.300003,80.300003,80.410004,80.410004,0
4/3/2009,80.300003,80.400002,80.300003,80.400002,80.400002,0
4/6/2009,79.199997,79.199997,79.199997,80.400002,80.400002,0
4/7/2009,80,80,79.849998,79.849998,79.849998,0
4/8/2009,80.099998,80.099998,80.099998,80.099998,80.099998,0
4/9/2009,80,80.199997,80,80.199997,80.199997,0
4/10/2009,80.199997,80.199997,80.199997,80.199997,80.199997,0
4/13/2009,80.199997,80.199997,80.199997,80.199997,80.199997,0
4/14/2009,80,80.449997,80,80.449997,80.449997,0
4/15/2009,80.150002,80.400002,80.150002,80.449997,80.449997,0
4/16/2009,80,80.400002,80,80.400002,80.400002,0
4/17/2009,80,80,80,80,80,0
4/20/2009,80.099998,80.459999,80.099998,80.459999,80.459999,0
4/21/2009,80.099998,80.5,80.099998,80.5,80.5,0
4/22/2009,80.099998,80.419998,80.099998,80.419998,80.419998,0
4/23/2009,80.099998,80.410004,80.099998,80.449997,80.449997,0
4/24/2009,80,80,80,80,80,0
4/27/2009,80,80,80,80,80,0
4/28/2009,79.800003,79.800003,79.800003,79.800003,79.800003,0
4/29/2009,80,80,80,80,80,0
4/30/2009,80,80,80,80,80,0
5/1/2009,79.349998,80.050003,79.349998,80,80,0
5/4/2009,80.050003,80.050003,80.050003,80.050003,80.050003,0
5/5/2009,80.260002,80.260002,80.199997,80.199997,80.199997,0
5/6/2009,79.849998,80.449997,79.849998,80.449997,80.449997,0
5/7/2009,80,80.360001,80,80.360001,80.360001,0
5/8/2009,79.849998,80.5,79.849998,80.5,80.5,0
5/11/2009,79.849998,79.849998,79.849998,79.849998,79.849998,0
5/12/2009,80.150002,80.349998,80.150002,80.349998,80.349998,0
5/13/2009,80.099998,80.769997,80.099998,80.75,80.75,0
5/14/2009,80.150002,80.550003,80.150002,80.550003,80.550003,0
5/15/2009,80.300003,80.300003,80.300003,80.300003,80.300003,0
5/18/2009,80.150002,80.5,80.150002,80.5,80.5,0
5/19/2009,80.699997,80.699997,80.650002,80.650002,80.650002,0
5/20/2009,80.150002,80.650002,80.150002,80.650002,80.650002,0
5/21/2009,80.25,80.650002,80.25,80.599998,80.599998,0
5/22/2009,80.199997,80.199997,80.199997,80.199997,80.199997,0
5/25/2009,80.099998,81.25,79.599998,80.269997,80.269997,0
5/26/2009,80.099998,80.449997,80.099998,80.199997,80.199997,0
5/27/2009,80.099998,80.449997,80.099998,80.349998,80.349998,0
5/28/2009,80.199997,80.900002,80.199997,80.849998,80.849998,0
5/29/2009,80.599998,80.599998,80.599998,80.599998,80.599998,0
6/1/2009,80.699997,81.099998,80.699997,81,81,0
6/2/2009,80.75,81,80.75,80.989998,80.989998,0
6/3/2009,80.699997,80.989998,80.599998,80.599998,80.599998,0
6/4/2009,80.650002,80.650002,80.5,80.5,80.5,0
6/5/2009,80.5,80.550003,80.5,80.5,80.5,0
6/8/2009,80.599998,80.699997,80.5,80.599998,80.599998,0
6/9/2009,80.5,80.900002,80.5,80.800003,80.800003,0
6/10/2009,80.75,80.800003,80.650002,80.650002,80.650002,0
6/11/2009,80.699997,80.800003,80.650002,80.699997,80.699997,0
6/12/2009,80.599998,80.699997,80.599998,80.699997,80.699997,0
6/15/2009,80.5,80.900002,80.5,80.75,80.75,0
6/16/2009,80.75,81.050003,80.75,81.010002,81.010002,0
6/17/2009,80.699997,81,80.699997,81,81,0
6/18/2009,80.699997,80.970001,80.699997,80.900002,80.900002,0
6/19/2009,80.75,80.75,80.75,80.75,80.75,0
6/22/2009,80.800003,81.010002,80.75,80.75,80.75,0
6/23/2009,80.5,80.949997,80.5,80.900002,80.900002,0
6/24/2009,80.699997,81.389999,80.699997,81.370003,81.370003,0
6/25/2009,80.900002,80.900002,80.900002,80.900002,80.900002,0
6/26/2009,81,81.370003,81,81.150002,81.150002,0
6/29/2009,80.900002,81.260002,80.900002,81.260002,81.260002,0
6/30/2009,81,81.260002,81,81.260002,81.260002,0
7/1/2009,81.260002,81.260002,80.5,80.5,80.5,0
7/2/2009,81,81,81,81,81,0
7/3/2009,81,81,81,81,81,0
7/6/2009,81,81,81,81,81,0
7/7/2009,81,81,81,81,81,0
7/8/2009,81.300003,81.300003,81.300003,81.300003,81.300003,0
7/9/2009,81,81,81,81,81,0
7/10/2009,81.099998,81.099998,81.099998,81.099998,81.099998,0
7/13/2009,81.800003,81.800003,81.800003,81.800003,81.800003,0
7/14/2009,81.800003,81.800003,81.800003,81.800003,81.800003,0
7/15/2009,81.699997,81.699997,81.699997,81.699997,81.699997,0
7/16/2009,81.75,81.75,81.75,81.75,81.75,0
7/17/2009,81.800003,81.800003,81.800003,81.800003,81.800003,0
7/20/2009,81,82.050003,81,82,82,0
7/21/2009,82,82,81.260002,81.900002,81.900002,0
7/22/2009,81.699997,81.949997,81.699997,81.949997,81.949997,0
7/23/2009,81.699997,82.199997,81.699997,82.099998,82.099998,0
7/24/2009,81.800003,82.099998,81.800003,82.099998,82.099998,0
7/27/2009,82.150002,82.75,82.099998,82.699997,82.699997,0
7/28/2009,82.599998,82.949997,82.599998,82.900002,82.900002,0
7/29/2009,82.75,82.919998,82.599998,82.699997,82.699997,0
7/30/2009,82.650002,82.75,82.650002,82.75,82.75,0
7/31/2009,82.75,82.849998,82.75,82.849998,82.849998,0
8/3/2009,82.5,82.849998,82.5,82.849998,82.849998,0
8/4/2009,82.75,83.050003,82.75,83,83,0
8/5/2009,82.849998,83.010002,82.849998,83,83,0
8/6/2009,82.599998,82.949997,82.5,82.949997,82.949997,0
8/7/2009,82,82.949997,82,82.220001,82.220001,0
8/10/2009,82.599998,82.800003,82.220001,82.699997,82.699997,0
8/11/2009,82.5,82.82,82.5,82.82,82.82,0
8/12/2009,82.599998,82.82,82.599998,82.650002,82.650002,0
8/13/2009,82,82.650002,82,82.400002,82.400002,0
8/14/2009,82.32,82.400002,82.099998,82.099998,82.099998,0
8/17/2009,82.589996,82.589996,82.099998,82.400002,82.400002,0
8/18/2009,82.470001,82.470001,82.300003,82.349998,82.349998,0
8/19/2009,82.099998,82.330002,82.099998,82.330002,82.330002,0
8/20/2009,82.25,82.610001,82.25,82.5,82.5,0
8/21/2009,82.599998,82.599998,82.5,82.5,82.5,0
8/24/2009,82.699997,82.699997,82.400002,82.400002,82.400002,0
8/25/2009,82.650002,82.650002,82.650002,82.650002,82.650002,0
8/26/2009,82.5,82.5,82.449997,82.449997,82.449997,0
8/27/2009,82.599998,82.599998,82.449997,82.449997,82.449997,0
8/28/2009,82.650002,82.900002,82.449997,82.849998,82.849998,0
8/31/2009,82.849998,82.849998,82.800003,82.800003,82.800003,0
9/1/2009,82.599998,82.849998,82.599998,82.849998,82.849998,0
9/2/2009,82.199997,82.849998,82.199997,82.5,82.5,0
9/3/2009,82.5,82.75,82.400002,82.75,82.75,0
9/4/2009,82.300003,82.699997,82.300003,82.599998,82.599998,0
9/7/2009,82.5,82.5,82.5,82.5,82.5,0
9/8/2009,82.599998,82.800003,82.599998,82.650002,82.650002,0
9/9/2009,82.5,82.800003,82.5,82.699997,82.699997,0
9/10/2009,82.5,82.699997,82.5,82.550003,82.550003,0
9/11/2009,82.5,82.75,82.5,82.650002,82.650002,0
9/14/2009,82.5,82.699997,82.5,82.599998,82.599998,0
9/15/2009,82.5,82.599998,82.279999,82.279999,82.279999,0
9/16/2009,82.400002,82.599998,82.279999,82.5,82.5,0
9/17/2009,82.5,82.599998,82.5,82.599998,82.599998,0
9/18/2009,82.599998,82.900002,82.5,82.900002,82.900002,0
9/21/2009,82.599998,82.599998,82.5,82.5,82.5,0
9/22/2009,82.5,82.5,82.400002,82.449997,82.449997,0
9/23/2009,82.25,82.449997,82.25,82.300003,82.300003,0
9/24/2009,82.5,82.5,82.5,82.5,82.5,0
9/25/2009,83,83,82.875,83,83,0
9/28/2009,82.75,82.75,82.75,82.75,82.75,0
9/29/2009,82.75,83.099998,82.75,83.099998,83.099998,0
9/30/2009,83.099998,83.099998,82.949997,82.949997,82.949997,0
10/1/2009,82.949997,82.949997,82.949997,82.949997,82.949997,0
10/2/2009,82.949997,82.949997,82.949997,82.949997,82.949997,0
10/5/2009,82.949997,83.169998,82.949997,83.150002,83.150002,0
10/6/2009,83.150002,83.220001,83.150002,83.220001,83.220001,0
10/7/2009,83.220001,83.220001,83.099998,83.099998,83.099998,0
10/8/2009,83.099998,83.099998,83,83.010002,83.010002,0
10/9/2009,83.099998,83.099998,83.099998,83.099998,83.099998,0
10/12/2009,83.294998,83.300003,83.294998,83.300003,83.300003,0
10/13/2009,83.199997,83.349998,83.199997,83.349998,83.349998,0
10/14/2009,83.099998,83.160004,83.050003,83.050003,83.050003,0
10/15/2009,83.050003,83.050003,83.050003,83.050003,83.050003,0
10/16/2009,83.050003,83.050003,83,83.050003,83.050003,0
10/19/2009,83.050003,83.309998,83.050003,83.300003,83.300003,0
10/20/2009,83.150002,83.150002,83.120003,83.120003,83.120003,0
10/21/2009,83.120003,83.199997,83.099998,83.150002,83.150002,0
10/22/2009,83.150002,83.150002,83.150002,83.150002,83.150002,0
10/23/2009,83.150002,83.150002,83,83,83,0
10/26/2009,83,83.25,83,83.199997,83.199997,0
10/27/2009,83.199997,83.199997,83.150002,83.150002,83.150002,0
10/28/2009,83.150002,83.25,83.150002,83.25,83.25,0
10/29/2009,83.25,83.25,83.25,83.25,83.25,0
10/30/2009,83.25,83.610001,83.25,83.550003,83.550003,0
11/2/2009,83.550003,83.550003,83.550003,83.550003,83.550003,0
11/3/2009,83.449997,83.599998,83.449997,83.550003,83.550003,0
11/4/2009,83.550003,83.599998,83.5,83.5,83.5,0
11/5/2009,83.5,83.550003,83.5,83.5,83.5,0
11/6/2009,83.5,83.5,83.18,83.199997,83.199997,0
11/9/2009,83.199997,83.199997,83.199997,83.199997,83.199997,0
11/10/2009,83.300003,83.300003,83,83,83,0
11/11/2009,83,83.300003,83,83.300003,83.300003,0
11/12/2009,83.300003,83.449997,83.300003,83.449997,83.449997,0
11/13/2009,83.449997,83.449997,83.300003,83.300003,83.300003,0
11/16/2009,83.300003,83.300003,83.300003,83.300003,83.300003,0
11/17/2009,83.300003,83.449997,83.300003,83.349998,83.349998,0
11/18/2009,83.349998,83.349998,83,83,83,0
11/19/2009,83,83.400002,83,83.400002,83.400002,0
11/20/2009,83.400002,83.449997,83.400002,83.419998,83.419998,0
11/23/2009,83.419998,83.449997,83.400002,83.400002,83.400002,0
11/24/2009,83.400002,83.400002,83.050003,83.050003,83.050003,0
11/25/2009,83.050003,83.330002,83.050003,83.330002,83.330002,0
11/26/2009,null,null,null,null,null,null
11/27/2009,83.330002,83.449997,83.330002,83.400002,83.400002,0
11/30/2009,83.400002,83.400002,83.400002,83.400002,83.400002,0
12/1/2009,83.400002,83.5,83.400002,83.400002,83.400002,0
12/2/2009,83.400002,83.550003,83.400002,83.5,83.5,0
12/3/2009,83.5,83.5,83.300003,83.300003,83.300003,0
12/4/2009,83.300003,83.449997,83.300003,83.449997,83.449997,0
12/7/2009,null,null,null,null,null,null
12/8/2009,84.139999,84.139999,83.599998,83.599998,83.599998,0
12/9/2009,84.394997,84.394997,83.949997,83.949997,83.949997,0
12/10/2009,84.404999,84.404999,84.050003,84.300003,84.300003,0
12/11/2009,84.099998,84.150002,84.099998,84.150002,84.150002,0
12/14/2009,84.195,84.300003,84.099998,84.099998,84.099998,0
12/15/2009,84.25,84.25,84.199997,84.199997,84.199997,0
12/16/2009,84.43,84.43,84.150002,84.150002,84.150002,0
12/17/2009,84.349998,84.43,84.275002,84.275002,84.275002,0
12/18/2009,84.199997,84.199997,84.199997,84.199997,84.199997,0
12/21/2009,84.235001,84.449997,84.235001,84.449997,84.449997,0
12/22/2009,84.25,84.25,84.199997,84.199997,84.199997,0
12/23/2009,84.199997,84.199997,84.150002,84.150002,84.150002,0
12/24/2009,83.111,83.111,83.111,83.111,83.111,0
12/25/2009,null,null,null,null,null,null
12/28/2009,83.018997,84.150002,83.018997,84.150002,84.150002,0
12/29/2009,83.105003,84.150002,83.105003,84.099998,84.099998,0
12/30/2009,83.754997,84.099998,83.084999,84.099998,84.099998,0
12/31/2009,83.093002,84.300003,83.093002,84.300003,84.300003,0
1/1/2010,null,null,null,null,null,null
1/4/2010,83.772003,83.772003,83.336998,83.336998,83.336998,0
1/5/2010,83.689003,84.650002,83.689003,84.550003,84.550003,0
1/6/2010,83.788002,84.550003,83.572998,84.300003,84.300003,0
1/7/2010,83.260002,83.671997,83.260002,83.612999,83.612999,0
1/8/2010,83.931,83.931,83.931,83.931,83.931,0
1/11/2010,83.721001,83.721001,83.721001,83.721001,83.721001,0
1/12/2010,83.638,83.638,83.638,83.638,83.638,0
1/13/2010,83.704002,83.704002,83.704002,83.704002,83.704002,0
1/14/2010,83.366997,83.435997,83.366997,83.435997,83.435997,0
1/15/2010,83.111,83.111,83.111,83.111,83.111,0
1/18/2010,83.265999,83.265999,83.265999,83.265999,83.265999,0
1/19/2010,83.563004,83.563004,83.563004,83.563004,83.563004,0
1/20/2010,83.490997,83.490997,83.490997,83.490997,83.490997,0
1/21/2010,83.587997,83.587997,83.414001,83.414001,83.414001,0
1/22/2010,83.226997,83.398003,83.226997,83.398003,83.398003,0
1/25/2010,83.130997,83.670998,83.130997,83.617996,83.617996,0
1/26/2010,83.535004,83.535004,83.535004,83.535004,83.535004,0
1/27/2010,83.418999,83.418999,83.418999,83.418999,83.418999,0
1/28/2010,83.532997,83.532997,83.532997,83.532997,83.532997,0
1/29/2010,83.745003,83.745003,83.745003,83.745003,83.745003,0
2/1/2010,83.882004,84.900002,83.882004,84.900002,84.900002,0
2/2/2010,83.681999,84.900002,83.681999,84.75,84.75,0
2/3/2010,83.613998,84.75,83.613998,84.75,84.75,0
2/4/2010,83.764999,84.75,83.764999,84.75,84.75,0
2/5/2010,83.622002,84.800003,83.622002,84.800003,84.800003,0
2/8/2010,83.766998,84.82,83.766998,84.650002,84.650002,0
2/9/2010,83.713997,84.949997,83.713997,84.900002,84.900002,0
2/10/2010,83.727997,84.900002,83.727997,84.699997,84.699997,0
2/11/2010,83.705002,84.800003,83.705002,84.75,84.75,0
2/12/2010,83.776001,84.75,83.776001,84.550003,84.550003,0
2/15/2010,83.753998,83.753998,83.753998,83.753998,83.753998,0
2/16/2010,83.686996,84.699997,83.686996,84.699997,84.699997,0
2/17/2010,83.671997,84.699997,83.671997,84.699997,84.699997,0
2/18/2010,83.660004,84.849998,83.646004,84.75,84.75,0
2/19/2010,83.727997,84.849998,83.691002,84.75,84.75,0
2/22/2010,83.892998,84.959999,83.892998,84.959999,84.959999,0
2/23/2010,83.819,84.949997,83.819,84.949997,84.949997,0
2/24/2010,83.900002,83.900002,83.839996,83.875,83.875,0
2/25/2010,83.841003,84.75,83.841003,84.75,84.75,0
2/26/2010,83.710999,85,83.710999,85,85,0
3/1/2010,83.828003,85.050003,83.828003,84.949997,84.949997,0
3/2/2010,83.866997,85.050003,83.866997,85,85,0
3/3/2010,83.945999,85.010002,83.945999,84.949997,84.949997,0
3/4/2010,83.612,85,83.612,84.699997,84.699997,0
3/5/2010,83.492996,84.599998,83.492996,84.599998,84.599998,0
3/8/2010,83.537003,84.849998,83.537003,84.5,84.5,0
3/9/2010,83.723999,84.650002,83.361,84.650002,84.650002,0
3/10/2010,83.290001,84.650002,83.290001,84.199997,84.199997,0
3/11/2010,82.990997,84.5,82.990997,84.300003,84.300003,0
3/12/2010,82.809998,84.300003,82.809998,84.300003,84.300003,0
3/15/2010,83.050003,83.050003,83.050003,83.050003,83.050003,0
3/16/2010,83.271004,84.349998,83.271004,84.300003,84.300003,0
3/17/2010,83.046997,84.300003,83.046997,84,84,0
3/18/2010,83.392998,84.300003,83.067001,84.25,84.25,0
3/19/2010,83.096001,84.25,83.096001,83.949997,83.949997,0
3/22/2010,83.036003,83.949997,83.036003,83.900002,83.900002,0
3/23/2010,82.775002,83.949997,82.775002,83.949997,83.949997,0
3/24/2010,82.718002,84,82.718002,83.900002,83.900002,0
3/25/2010,82.799004,83.800003,82.799004,83.5,83.5,0
3/26/2010,82.689003,83.75,82.689003,83.699997,83.699997,0
3/29/2010,82.664001,83.800003,82.664001,83.75,83.75,0
3/30/2010,82.637001,83.650002,82.637001,83.650002,83.650002,0
3/31/2010,82.903999,83.900002,82.903999,83.75,83.75,0
4/1/2010,83.202003,84.199997,83.202003,84.150002,84.150002,0
4/2/2010,82.708,84,82.708,84,84,0
4/5/2010,83.239998,83.949997,83.239998,83.949997,83.949997,0
4/6/2010,83.625999,83.75,82.700996,83.75,83.75,0
4/7/2010,82.386002,83.5,82.386002,83.400002,83.400002,0
4/8/2010,82.481003,83.599998,82.481003,83.550003,83.550003,0
4/9/2010,82.860001,84.050003,82.860001,83.900002,83.900002,0
4/12/2010,82.754997,83.900002,82.754997,83.900002,83.900002,0
4/13/2010,82.891998,83.75,82.452003,82.452003,82.452003,0
4/14/2010,82.703003,83.550003,82.703003,83.5,83.5,0
4/15/2010,82.748001,83.650002,82.748001,83.599998,83.599998,0
4/16/2010,82.758003,84,82.758003,82.982002,82.982002,0
4/19/2010,82.807999,83.949997,82.807999,83.949997,83.949997,0
4/20/2010,82.977997,84.029999,82.977997,84,84,0
4/21/2010,82.748001,83.699997,82.748001,83.599998,83.599998,0
4/22/2010,82.652,83.800003,82.652,83.800003,83.800003,0
4/23/2010,82.845001,84.150002,82.845001,84.099998,84.099998,0
4/26/2010,82.857002,83.900002,82.857002,83.900002,83.900002,0
4/27/2010,82.780998,83.949997,82.780998,83.900002,83.900002,0
4/28/2010,83.584999,83.849998,82.764999,83.849998,83.849998,0
4/29/2010,82.813004,83.949997,82.813004,83.949997,83.949997,0
4/30/2010,82.769997,83.949997,82.769997,83.900002,83.900002,0
5/3/2010,82.890999,83.849998,82.890999,83.849998,83.849998,0
5/4/2010,82.828003,84.050003,82.828003,84,84,0
5/5/2010,83.028999,84.099998,83.028999,84,84,0
5/6/2010,83.055,84.25,83.055,84.25,84.25,0
5/7/2010,83.109001,84.25,83.084999,84.199997,84.199997,0
5/10/2010,82.996002,82.996002,82.996002,82.996002,82.996002,0
5/11/2010,82.702003,83.900002,82.702003,83.900002,83.900002,0
5/12/2010,82.830002,84.099998,82.830002,84.050003,84.050003,0
5/13/2010,82.751999,84.150002,82.751999,84.150002,84.150002,0
5/14/2010,82.925003,84.25,82.925003,84.199997,84.199997,0
5/17/2010,83.133003,84.300003,82.694,82.694,82.694,0
5/18/2010,83.262001,84.449997,83.262001,84.400002,84.400002,0
5/19/2010,83.053001,83.053001,81.475998,81.475998,81.475998,0
5/20/2010,83.088997,84.25,83.088997,84.199997,84.199997,0
5/21/2010,81.908997,84.5,81.908997,84.5,84.5,0
5/24/2010,83.210999,84.5,83.210999,84.400002,84.400002,0
5/25/2010,83.410004,84.650002,83.410004,84.650002,84.650002,0
5/26/2010,83.699997,85.25,83.699997,84.400002,84.400002,0
5/27/2010,84.599998,85,83.695999,85,85,0
5/28/2010,83.608002,85.099998,83.608002,85,85,0
5/31/2010,83.967003,83.967003,83.967003,83.967003,83.967003,0
6/1/2010,83.946999,85.400002,83.946999,85.400002,85.400002,0
6/2/2010,84.027,85.349998,84.027,85.349998,85.349998,0
6/3/2010,83.882004,85.150002,83.882004,85.099998,85.099998,0
6/4/2010,84.599998,85.050003,84.599998,85.050003,85.050003,0
6/7/2010,84.081001,85.400002,84.081001,85.400002,85.400002,0
6/8/2010,84.018997,85.300003,84.018997,85.25,85.25,0
6/9/2010,83.867996,85.199997,83.867996,85.199997,85.199997,0
6/10/2010,83.933998,83.933998,83.933998,83.933998,83.933998,0
6/11/2010,83.973999,85.199997,83.973999,85.199997,85.199997,0
6/14/2010,84.043999,85.349998,84.043999,85.349998,85.349998,0
6/15/2010,83.946999,85.400002,83.946999,85.300003,85.300003,0
6/16/2010,84.115997,85.150002,84.008003,85.099998,85.099998,0
6/17/2010,84.128998,85.400002,84.128998,85.349998,85.349998,0
6/18/2010,84.195,85.449997,84.195,85.400002,85.400002,0
6/21/2010,84.132004,85.349998,84.132004,85.349998,85.349998,0
6/22/2010,84.061996,85.400002,84.061996,85.300003,85.300003,0
6/23/2010,84.008003,84.008003,84.008003,84.008003,84.008003,0
6/24/2010,83.987,85.150002,83.987,85.099998,85.099998,0
6/25/2010,83.853996,85.300003,83.853996,85.25,85.25,0
6/28/2010,84.121002,85.349998,84.121002,85.300003,85.300003,0
6/29/2010,84.126999,85.25,84.126999,85.199997,85.199997,0
6/30/2010,84.237,85.5,84.237,85.449997,85.449997,0
7/1/2010,84.317001,85.5,84.317001,85.449997,85.449997,0
7/2/2010,83.047997,85.400002,83.047997,85.400002,85.400002,0
7/5/2010,84.210999,84.210999,84.210999,84.210999,84.210999,0
7/6/2010,84.334999,85.550003,84.334999,85.5,85.5,0
7/7/2010,84.413002,85.599998,84.413002,85.550003,85.550003,0
7/8/2010,84.350998,85.620003,84.343002,85.620003,85.620003,0
7/9/2010,84.470001,84.470001,84.470001,84.470001,84.470001,0
7/12/2010,84.512001,84.512001,84.512001,84.512001,84.512001,0
7/13/2010,84.475998,85.699997,84.475998,85.650002,85.650002,0
7/14/2010,83.538002,85.550003,83.538002,84.133003,84.133003,0
7/15/2010,84.282997,85.5,84.282997,85.5,85.5,0
7/16/2010,83.617996,85.5,83.615997,85.5,85.5,0
7/19/2010,84.261002,85.32,84.261002,85.32,85.32,0
7/20/2010,84.282997,85.5,84.282997,85.5,85.5,0
7/21/2010,84.234001,85.550003,84.234001,85.550003,85.550003,0
7/22/2010,84.276001,85.449997,84.276001,85.449997,85.449997,0
7/23/2010,84.189003,85.300003,84.189003,85.300003,85.300003,0
7/26/2010,84.339996,85.300003,84.339996,85.300003,85.300003,0
7/27/2010,84.314003,84.314003,84.314003,84.314003,84.314003,0
7/28/2010,84.318001,85.550003,84.318001,85.5,85.5,0
7/29/2010,84.460999,85.599998,84.458,85.599998,85.599998,0
7/30/2010,84.488998,85.199997,84.488998,85.199997,85.199997,0
8/2/2010,84.584999,84.584999,84.584999,84.584999,84.584999,0
8/3/2010,84.559998,85.699997,84.559998,85.650002,85.650002,0
8/4/2010,84.470001,84.470001,84.470001,85.650002,85.650002,0
8/5/2010,84.521004,84.521004,84.521004,84.470001,84.470001,0
8/6/2010,84.288002,85.650002,84.288002,84.521004,84.521004,0
8/9/2010,84.389999,85.650002,84.389999,83.488998,83.488998,0
8/10/2010,84.533997,85.699997,84.533997,85.650002,85.650002,0
8/11/2010,84.483002,84.483002,84.483002,85.699997,85.699997,0
8/12/2010,84.538002,85.699997,84.538002,85.699997,85.699997,0
8/13/2010,84.337997,85.559998,84.337997,85.699997,85.699997,0
8/16/2010,84.444,84.444,84.444,84.588997,84.588997,0
8/17/2010,84.403999,84.403999,84.403999,84.444,84.444,0
8/18/2010,84.377998,84.377998,84.377998,84.403999,84.403999,0
8/19/2010,84.407997,84.407997,84.407997,84.377998,84.377998,0
8/20/2010,84.324997,84.324997,84.324997,84.407997,84.407997,0
8/23/2010,84.413002,84.413002,84.413002,84.227997,84.227997,0
8/24/2010,84.801003,84.839996,84.356003,84.413002,84.413002,0
8/25/2010,84.364998,84.364998,84.364998,84.356003,84.356003,0
8/26/2010,84.116997,84.116997,84.116997,84.364998,84.364998,0
8/27/2010,84.347,84.347,84.347,84.116997,84.116997,0
8/30/2010,84.177002,84.177002,84.177002,84.019997,84.019997,0
8/31/2010,84.191002,85.400002,84.191002,84.177002,84.177002,0
9/1/2010,84.203003,84.203003,84.203003,85.400002,85.400002,0
9/2/2010,84.18,85.449997,84.18,85.349998,85.349998,0
9/3/2010,84.421997,85.650002,84.421997,85.449997,85.449997,0
9/6/2010,84.609001,84.609001,84.609001,84.147003,84.147003,0
9/7/2010,84.768997,85.949997,84.768997,84.609001,84.609001,0
9/8/2010,84.384003,85.599998,84.384003,85.900002,85.900002,0
9/9/2010,84.424004,84.424004,84.424004,85.599998,85.599998,0
9/10/2010,84.489998,84.489998,84.489998,84.424004,84.424004,0
9/13/2010,83.959,85.550003,83.959,84.822998,84.822998,0
9/14/2010,84.477997,85.75,84.477997,85.550003,85.550003,0
9/15/2010,84.406998,85.75,84.406998,85.75,85.75,0
9/16/2010,84.569,85.650002,84.569,85.699997,85.699997,0
9/17/2010,84.43,85.550003,84.43,85.599998,85.599998,0
9/20/2010,84.605003,85.75,84.605003,84.810997,84.810997,0
9/21/2010,84.728996,85.900002,84.728996,85.699997,85.699997,0
